P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST,P_PERIOD,P_FLUX,P_TEMP_EQUIL,S_MASS,S_RADIUS,S_TEMPERATURE,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,P_HABITABLE
1.80481,3.9125102,0.10340674,12.400047,87.843598,779.96019,0.96,0.98,5748,0.9393076,0.72864591,1.7180495,0
2.6904,7.7059808,0.059552444,5.628466,567.78456,1243.6289,0.89,1.72,5250,2.0136443,1.0975372,2.6286531,0
1.67029,3.4303813,0.11260838,14.316941,51.439249,682.28931,0.93,0.87,5569,0.65228294,0.61365159,1.454347,0
3.20606,10.378222,0.18286359,29.62682,19.506598,535.4147,0.93,0.87,5569,0.65228294,0.61365159,1.454347,0
1.60303,3.1991632,0.06100494,5.868699,164.68499,912.65873,0.88,0.84,5580,0.61289209,0.59445368,1.4083816,0
2.60072,7.2749643,0.126,19.562307,10.279127,456.17761,0.7,0.68,4455,0.16319141,0.3235497,0.80104405,0
2.04022,4.8178725,0.090488158,9.525988,268.99103,1031.7616,1.09,1.42,5909,2.2025273,1.1049658,2.5946022,0
1.49093,2.8286707,0.058479884,5.329439,168.20229,917.49326,0.94,0.86,5428,0.57523447,0.5809328,1.38292,0
2.11869,5.1366839,0.12200615,14.155185,119.08203,841.60143,1.21,1.21,6063,1.7725956,0.98200496,2.2977121,0
3.55357,12.359554,0.081661481,8.747818,99.166112,803.96239,0.95,0.89,5525,0.66129888,0.61945178,1.4700708,0
2.51104,6.8541965,0.054772665,5.172191,112.00208,828.80323,0.82,0.77,5015,0.33601127,0.4537054,1.0962986,0
2.36531,8.921432,0.1429,32.939623,1.0751122,257.45111,0.36,0.41,3457,0.021510667,0.12002052,0.31211478,1
2.6499429,7.5102757,0.06,8.962,6.7694717,392.50507,0.36,0.41,3457,0.021510667,0.12002052,0.31211478,0
2.30926,5.9455152,0.0753,8.867209,67.510997,730.27854,0.72,0.72,5358,0.38279343,0.47574605,1.1351613,0
2.83613,8.4279728,0.0706,6.894256,203.55361,962.30915,0.99,1.07,5608,1.0145845,0.76358976,1.8075919,0
2.75766,8.0359058,0.0529,4.736837,145.82721,885.32872,0.88,0.8,5165,0.40808433,0.49628427,1.1923086,0
2.60072,7.2749643,0.011533251,0.469269,5879.9031,2230.9378,0.93,0.97,5519,0.78212054,0.67389969,1.5995833,0
2.86976,8.5983448,0.0932,10.792635,90.041323,784.79346,0.93,0.97,5519,0.78212054,0.67389969,1.5995833,0
2.85855,8.541399,0.1527,22.631964,33.542515,613.11764,0.93,0.97,5519,0.78212054,0.67389969,1.5995833,0
1.54698,3.011575,0.1229,16.995731,26.795144,579.64078,0.86,0.78,5220,0.40472484,0.49282784,1.1816197,0
1.31157,2.2754822,0.093880734,10.616646,90.242245,785.2309,0.98,0.91,5722,0.79535835,0.67153583,1.5845165,0
3.17243,10.194074,0.23599082,41.474219,17.292736,519.53025,1.02,0.98,5784,0.96306131,0.73620878,1.7342091,0
1.30036,2.2425611,0.0164,0.77392,2550.1539,1810.4499,0.98,0.92,5484,0.68588939,0.6323464,1.5026011,0
1.80481,3.9125102,0.0392,2.872042,446.35659,1171.0229,0.98,0.92,5484,0.68588939,0.6323464,1.5026011,0
3.17243,10.194074,0.072,7.14921,132.30891,864.05658,0.98,0.92,5484,0.68588939,0.6323464,1.5026011,0
2.37652,6.2425017,0.1106,13.609878,56.071714,697.15744,0.98,0.92,5484,0.68588939,0.6323464,1.5026011,0
1.3452,2.3754251,0.0289,1.742169,1938.7415,1690.5378,1.06,1.19,5977,1.6192563,0.94351048,2.2119096,0
2.82492,8.3714933,0.0785,7.810253,262.7703,1025.744,1.06,1.19,5977,1.6192563,0.94351048,2.2119096,0
1.52456,2.9378483,0.0361,2.588309,482.78562,1194.2177,0.94,0.87,5519,0.62917105,0.6044255,1.4346778,0
2.49983,6.8023267,0.068,6.679195,136.0664,870.12698,0.94,0.87,5519,0.62917105,0.6044255,1.4346778,0
7.74611,46.405327,0.074,7.9194,105.20138,815.92505,0.93,0.86,5430,0.57608274,0.5812957,1.3836935,0
4.86514,21.068495,0.0971,11.90715,61.100731,712.28945,0.93,0.86,5430,0.57608274,0.5812957,1.3836935,0
1.14342,1.5711567,0.0344,2.50856,486.81952,1196.7044,0.93,0.86,5430,0.57608274,0.5812957,1.3836935,0
1.35641,2.4091308,0.088261622,10.098858,95.756823,796.9615,0.9,0.91,5631,0.74595656,0.65386278,1.5467993,0
1.09858,1.3612778,0.14640115,21.574023,34.803631,618.80106,0.9,0.91,5631,0.74595656,0.65386278,1.5467993,0
1.58061,3.123569,0.038050816,2.858646,313.39809,1071.9363,0.9,0.84,5176,0.45375799,0.52302418,1.2560388,0
1.52456,2.9378483,0.049,4.162817,182.05977,935.83311,0.9,0.81,5222,0.43712551,0.51212124,1.2277893,0
3.94592,14.764686,0.1184,14.786889,70.280307,737.65505,1.01,0.98,5817,0.9852287,0.74315387,1.749057,0
3.64325,12.893769,0.2358487,39.721386,33.725299,613.95121,1.11,1.28,5979,1.8759567,1.0154238,2.3803886,0
3.12759,9.950654,0.1208,15.852975,64.103547,720.88406,0.94,0.99,5713,0.93543999,0.7286666,1.7197464,0
2.5783,7.1688075,0.17876143,28.482786,29.27307,592.60045,0.94,0.99,5713,0.93543999,0.7286666,1.7197464,0
3.59841,12.625501,0.27275464,48.324222,38.13915,633.12237,1.16,1.54,6045,2.8373657,1.2437807,2.9113665,0
2.55588,7.063293,0.0806,8.357881,123.02612,848.48513,1,0.93,5667,0.79922193,0.67536911,1.596019,0
4.19254,16.365351,0.12029143,17.042868,26.409735,577.54512,0.8,0.76,5212.9,0.3821496,0.47906406,1.1489149,0
1.42367,2.6154425,0.040744132,3.3596055,230.19891,992.36338,0.8,0.76,5212.9,0.3821496,0.47906406,1.1489149,0
2.44378,6.5454121,0.06928583,7.4500177,79.605773,760.99368,0.8,0.76,5212.9,0.3821496,0.47906406,1.1489149,0
1.87207,4.1632686,0.0385,3.225338,130.45162,861.00819,0.73,0.68,4648,0.19336192,0.34973037,0.85824828,0
2.78008,8.1471405,0.0668,7.374694,43.332927,653.65625,0.73,0.68,4648,0.19336192,0.34973037,0.85824828,0
1.36762,2.4430315,0.037401905,2.849883,299.74941,1060.0699,0.86,0.79,5233,0.41932018,0.50129252,1.201351,0
1.40125,2.5458987,0.020063799,1.05979,1585.2143,1607.5589,0.96,0.88,5507,0.63813754,0.60913637,1.4464008,0
3.28453,10.813157,0.15510801,22.779878,26.524415,578.17108,0.96,0.88,5507,0.63813754,0.60913637,1.4464008,0
2.29805,5.8965974,0.043838816,3.405164,350.96158,1102.7062,0.97,0.91,5491,0.67449263,0.62682063,1.4891408,0
1.36762,2.4430315,0.082240703,9.695101,47.821393,669.96245,0.79,0.76,5000,0.32344158,0.44545837,1.0770112,0
3.04912,9.5305061,0.072218234,7.055784,262.38575,1025.3685,1.01,1.18,5755,1.3684659,0.87911852,2.0724516,0
1.99538,4.6394796,0.17170806,26.672263,42.659521,651.10181,0.95,1.08,5890,1.2577587,0.83596565,1.9638687,0
2.79129,8.2029943,0.12558364,18.294549,21.222941,546.82241,0.79,0.76,5043,0.33471232,0.45221418,1.0914937,0
2.60072,7.2749643,0.10316577,12.48749,67.696922,730.78082,0.94,0.93,5522,0.72051023,0.64670112,1.5348811,0
1.6815,3.4695604,0.049645366,4.190948,261.02821,1024.0396,0.93,0.86,5582,0.6433464,0.60897276,1.4426937,0
0.86317,0.57352358,0.028843498,2.080615,269.44955,1032.201,0.74,0.71,4720,0.22416786,0.37548121,0.91851312,0
1.83844,4.0370889,0.076,9.325038,20.92995,543.90016,0.68,0.65,4222.06,0.12028541,0.27976534,0.70039933,0
2.48862,6.7506189,0.107,15.50192,10.74581,457.39868,0.68,0.65,4222.06,0.12028541,0.27976534,0.70039933,0
0.81833,0.47370976,0.013038418,0.570233,3228.23,1920.3749,0.91,0.85,5396,0.5488002,0.56844336,1.3546156,0
1.37883,2.4771268,0.014350352,0.669558,2173.732,1739.588,0.88,0.82,5221,0.44764231,0.51827239,1.2425813,0
2.52225,6.9062285,0.0785,9.79551,20.459783,541.83888,0.67,0.65,4272,0.1260783,0.28602034,0.71432561,0
1.51335,2.9012671,0.080921172,8.13087,222.04489,983.45638,1.07,1.2,5794,1.4540023,0.90405561,2.1290263,0
2.43257,6.4945178,0.0834,8.596802,243.99159,1006.9053,1.05,1.27,5854,1.6970982,0.9731769,2.2882631,0
2.11869,5.1366839,0.080014293,8.269648,139.38468,875.38413,1,0.97,5704,0.89238073,0.71208005,1.6810202,0
1.74876,7.9997308,0.028,2.1748,243.5821,1006.4826,0.7,0.72,4503,0.19096836,0.34942709,0.86318047,0
3.57599,12.492237,0.11774151,14.074524,144.92953,883.96308,1.1,1.33,5967,2.0091672,1.0516274,2.4659458,0
2.56709,7.1159697,0.083994073,8.679885,142.30463,879.93313,1.05,1.01,5757,1.0039598,0.75289865,1.7748027,0
1.3452,2.3754251,0.048810682,3.901287,583.35149,1252.0668,1.02,1.19,5753,1.3898248,0.8860588,2.0889255,0
1.43488,2.6505029,0.069773795,6.66767,285.47979,1047.222,1.02,1.19,5753,1.3898248,0.8860588,2.0889255,0
2.5783,7.1688075,0.098226573,11.137278,144.04629,882.61322,1.02,1.19,5753,1.3898248,0.8860588,2.0889255,0
2.49983,444.9592,0.0088,0.381078,808.85022,1358.6636,0.6,0.57,3830,0.062637361,0.20368513,0.51993939,0
2.38773,6.2925768,0.1104,13.683256,78.490405,758.31396,0.96,1.02,5660,0.95665361,0.73920458,1.7472231,0
1.6815,3.4695604,0.03518154,2.399094,697.38892,1309.2231,1.01,0.95,5716,0.86318669,0.69983489,1.6515627,0
2.38773,6.2925768,0.1211,15.387063,97.76208,801.10145,1,1.09,6058,1.4337014,0.88342725,2.0672834,0
0.88559,0.62873346,0.0127,0.50565,6311.2449,2270.7727,1.06,0.99,5835,1.0179407,0.75456916,1.7751008,0
1.5694,3.086051,0.0549,4.56327,337.73634,1092.1678,1.06,0.99,5835,1.0179407,0.75456916,1.7751008,0
1.55819,3.0487196,0.0516,4.47904,236.86074,999.46636,0.91,0.84,5620,0.63065593,0.60159848,1.4236187,0
2.41015,6.3932195,0.0886,10.09489,80.338744,762.73938,0.91,0.84,5620,0.63065593,0.60159848,1.4236187,0
3.48631,11.96501,0.134,15.87209,156.75798,901.47216,1.27,1.7,5742,2.8147462,1.2617934,2.9756244,0
1.53577,2.9746177,0.0413,3.27108,376.48706,1122.2314,0.88,0.91,5424,0.64217021,0.61394007,1.4616855,0
1.67029,3.4303813,0.10970871,13.621832,61.071358,712.20383,0.95,0.89,5673,0.73505493,0.64746025,1.5298043,0
1.21068,1.9283813,0.0338,2.69828,163.76035,911.37497,0.71,0.65,4715,0.18708637,0.34309238,0.83946639,0
1.14342,1.5711567,0.0131,0.58426,2600.2393,1819.2745,0.87,0.79,5315,0.44622706,0.51486227,1.230305,0
2.02901,4.773015,0.0769,8.32727,75.457641,750.88031,0.87,0.79,5315,0.44622706,0.51486227,1.230305,0
1.96175,4.5075054,0.0409,2.86041,1292.6444,1527.6177,1.11,1.39,5945,2.1623485,1.0924439,2.5629822,0
2.49983,6.8023267,0.11317413,13.841901,66.40739,727.27559,1.01,0.95,5695,0.85057139,0.69557125,1.6424604,0
11.21,126.49555,0.10356,11.168454,166.88152,903.99869,1.19,1.16,6154,1.7291577,0.96453038,2.2525171,0
1.40125,2.5458987,0.03317,2.46746,267.72069,1030.5413,0.8,0.74,4950,0.2945594,0.42610806,1.0322962,0
1.33399,2.3419147,0.06687,7.06142,65.873424,725.8092,0.8,0.74,4950,0.2945594,0.42610806,1.0322962,0
2.64556,7.4891982,0.1527,24.3662,12.63266,480.30666,0.8,0.74,4950,0.2945594,0.42610806,1.0322962,0
18.40682,392.83541,0.0353,2.1805577,1894.6629,1680.8459,1.23,1.38,6099,2.3609204,1.1308246,2.6438809,0
14.573,273.33208,0.046,3.20466,1075.4762,1458.9658,1.19,1.59,5630,2.2757077,1.142125,2.7019271,0
1.09858,1.3612778,0.0441,5.24,8.1680971,430.70026,0.4,0.36,3420,0.015885397,0.10318477,0.26882101,0
0.99769,0.96382171,0.0576,7.775,4.7879886,376.86273,0.4,0.36,3420,0.015885397,0.10318477,0.26882101,0
1.09858,1.3612778,0.0685,10.115,3.3854541,345.58043,0.4,0.36,3420,0.015885397,0.10318477,0.26882101,0
5.40322,18.999758,0.15179586,20.88977,52.475672,685.23699,1.07,1.16,5625,1.2069652,0.83201348,1.9685831,0
7.49949,15.398767,0.24310762,42.3391,20.472186,541.42229,1.07,1.16,5625,1.2069652,0.83201348,1.9685831,0
1.99538,4.6394796,0.0513,6.034,20.91902,544.85413,0.58,0.54,3810,0.055052376,0.19102325,0.48810637,0
1.80481,3.9125102,0.1159,20.523,4.0983514,362.49098,0.58,0.54,3810,0.055052376,0.19102325,0.48810637,0
2.54467,7.010777,0.1567,26.8199,15.735355,507.41587,0.71,0.75,5262,0.38637992,0.4804609,1.150235,0
2.54467,7.010777,0.0494,6.51389,7.1951598,417.25834,0.38,0.37,3459,0.01755878,0.10843397,0.28195609,0
2.17474,5.369523,0.1087,11.54182,272.97359,1035.5595,1.29,1.39,6570,3.2253714,1.2851781,2.9801626,0
2.00659,4.6838183,0.1817,24.94598,97.694445,800.96286,1.29,1.39,6570,3.2253714,1.2851781,2.9801626,0
1.74876,3.7084594,0.1418,21.06884,39.173053,637.37021,0.86,0.92,5677,0.78766197,0.67007006,1.5830466,0
4.33827,17.34281,0.0959,11.89307,171.42951,921.86283,0.83,1.25,5793,1.5766046,0.94145625,2.2171621,0
3.48631,11.96501,0.0602,5.76918,216.37288,977.11485,0.87,0.94,5610,0.78414395,0.67121711,1.5888309,0
2.11869,5.1366839,0.0304,2.25021,218.97315,980.03735,0.74,0.69,4667,0.20236623,0.35751458,0.87660876,0
2.18595,5.4165988,0.0615,6.49424,53.504191,689.03592,0.74,0.69,4667,0.20236623,0.35751458,0.87660876,0
2.56709,7.1159697,0.0699,7.17256,144.93794,883.97591,0.88,0.92,5528,0.70816823,0.64091709,1.5208706,0
2.79129,8.2029943,0.1151,12.409,298.30425,1058.7898,1.32,1.57,6504,3.9519376,1.4279932,3.3144818,0
3.43026,11.640251,0.02976735,3.484552,9.0312835,435.46647,0.29,0.29,3180,0.007705363,0.072046461,0.18988299,0
2.44378,6.5454121,0.0459,4.01457,199.64911,957.6609,0.8,0.81,5172,0.42062274,0.50366938,1.2097372,0
2.3541,6.1428456,0.0694,9.30075,8.5257405,435.33936,0.52,0.49,3717,0.041063036,0.1652348,0.42418099,0
1.73755,3.6681895,0.1041,13.81513,39.16682,637.34486,0.79,0.82,5152,0.42444338,0.50647111,1.2173711,0
12.6673,106.95893,0.0506,4.00167,558.69881,1238.6236,1.08,1.1,6027,1.4304701,0.88410305,2.0702815,0
1.62545,3.2754986,0.0448,4.09639,92.009135,789.04659,0.71,0.67,4629,0.18466601,0.34202694,0.84005822,0
2.18595,5.4165988,0.0923,12.11839,21.676221,549.71907,0.71,0.67,4629,0.18466601,0.34202694,0.84005822,0
2.90339,8.7701168,0.0274,1.96417,271.63374,1034.2865,0.71,0.69,4676,0.20393175,0.35876714,0.87932876,0
2.63435,7.4354,0.0578,5.52011,121.05183,845.0604,0.84,0.78,5219,0.4044148,0.49266488,1.1812717,0
0.82954,0.49738312,0.0216,1.60588,92.432832,789.9534,0.52,0.5,3725,0.043125462,0.16931188,0.43447354,0
3.00428,9.2937756,0.149,19.0921,112.67489,830.04511,1.21,1.31,6351,2.5014953,1.1463918,2.6673879,0
2.32047,5.9945993,0.1271,15.48043,95.446112,796.31422,1.14,1.13,6059,1.5418756,0.91609305,2.143677,0
2.66798,7.5972714,0.0962,14.5665,5.3728996,387.87974,0.56,0.52,3785,0.049723177,0.18162144,0.46466391,0
17.39792,451.31576,0.0404,2.6266657,2576.5509,1815.1169,1.39,1.69,6367,4.2053433,1.4849771,3.4542558,0
9.5285,70.875645,0.102,11.63344,239.32164,971.90935,1.1,1.65,5537,2.2927391,1.1526188,2.7343592,0
2.41015,14.80125,0.2573,50.818947,8.1996498,429.52093,0.88,0.85,5368,0.5374976,0.56343262,1.3439332,0
2.23079,5.6065874,0.05023,5.840002,14.0761,493.47539,0.5,0.47,3660,0.035514745,0.15380159,0.39595641,0
2.66798,7.5972714,0.11283,19.660302,2.789713,329.25683,0.5,0.47,3660,0.035514745,0.15380159,0.39595641,0
1.71513,6.5409003,0.03376,2.369172,681.78039,1300.1089,0.92,0.98,5477,0.77430446,0.67213562,1.5975044,0
3.29574,11.267003,0.01306,0.658524,867.7641,1382.7553,0.69,0.7,4285,0.14800897,0.30978266,0.77318548,0
0.70623,0.28922348,0.0679,7.814,32.131564,606.36497,0.69,0.7,4285,0.14800897,0.30978266,0.77318548,0
2.92581,8.8991841,0.1035,14.697,13.832082,491.11901,0.69,0.7,4285,0.14800897,0.30978266,0.77318548,0
2.73524,14.299082,0.1249,19.482,9.4965319,447.08024,0.69,0.7,4285,0.14800897,0.30978266,0.77318548,0
1.41246,2.5805743,0.0308,2.151894,379.07299,1124.1535,0.84,0.78,5068,0.3596038,0.46815357,1.1288682,0
2.6904,7.7059808,0.0819,9.326841,53.611317,689.38055,0.84,0.78,5068,0.3596038,0.46815357,1.1288682,0
1.5694,3.086051,0.0531,4.144965,992.93827,1430.1299,1.16,1.45,6209,2.7996987,1.2232143,2.8535238,0
4.484,30.899238,0.06702,6.771315,123.8128,839.58401,0.87,0.89,5248,0.53832428,0.56753925,1.3593803,0
1.37883,2.4771268,0.0247,1.543069,492.59184,1200.2362,0.85,0.77,4877,0.30052536,0.43183957,1.0493217,0
2.94823,9.0013132,0.0497,4.400028,121.66575,846.12981,0.85,0.77,4877,0.30052536,0.43183957,1.0493217,0
7.27529,41.718746,0.077,8.562421,150.28845,892.02353,0.83,0.99,5644,0.89106022,0.71408676,1.6886301,0
2.9146,8.8276834,0.1081,14.453533,43.379436,653.83157,0.81,0.81,5419,0.50691517,0.54561993,1.2992398,0
4.41674,17.878754,0.0974,11.716332,48.723971,673.10153,0.9,0.84,5200,0.46223262,0.52722944,1.2650219,0
2.19716,5.4638433,0.1064,14.129714,28.522437,588.76443,0.81,0.74,5065,0.32290137,0.44368558,1.0699923,0
2.242,5.6545043,0.04,3.280961,159.99885,906.09581,0.79,0.73,4812,0.25599816,0.39970731,0.97390263,0
2.34289,6.0932651,0.075,8.438756,45.510784,661.71882,0.79,0.73,4812,0.25599816,0.39970731,0.97390263,0
3.76656,13.643414,0.1291,18.718269,27.08872,581.22198,0.82,0.85,5139,0.45148255,0.52270059,1.2569923,0
2.07385,4.9534779,0.0675,6.326763,200.99014,959.265,1.02,0.97,5741,0.91576133,0.71975679,1.6974127,0
2.98186,9.1763296,0.0488,3.334966,2020.8943,1708.1689,1.4,1.61,6747,4.8126385,1.5545444,3.5966893,0
1.21068,1.9283813,0.067,7.122605,140.86727,877.70271,0.79,0.86,5558,0.6323532,0.60458992,1.4333486,0
2.32047,5.9945993,0.0214,2.260455,17.556607,521.50089,0.26,0.29,3214,0.008040224,0.073570353,0.19358655,0
7.66764,45.610023,0.1488,19.895202,72.070158,742.30738,1.11,1.28,5742,1.5957371,0.95005621,2.2404702,0
8.1833,50.939114,0.0773,8.687721,46.436483,665.05833,0.82,0.76,4812,0.27747145,0.41613363,1.013926,0
3.51994,12.161625,0.0291,1.921036,466.37197,1183.9354,0.89,0.82,5060,0.39492845,0.49080203,1.1838478,0
2.78008,8.1471405,0.04771,4.795069,43.157473,652.24715,0.63,0.61,4140,0.09793765,0.25299064,0.6359173,0
2.58951,9.681041,0.03817,3.471745,235.10986,997.6142,0.83,0.79,4975,0.34254306,0.4589676,1.1107819,0
3.53115,15.678455,0.0824,7.138048,50.449951,678.98487,0.83,0.79,4975,0.34254306,0.4589676,1.1107819,0
2.47741,6.4995827,0.1178,10.45582,24.684514,567.87279,0.83,0.79,4975,0.34254306,0.4589676,1.1107819,0
1.95054,10.701269,0.18041,14.76289,10.524318,458.87394,0.83,0.79,4975,0.34254306,0.4589676,1.1107819,0
2.09627,5.0447392,0.1768,27.359,2.6176326,324.0575,0.64,0.62,3926,0.081822587,0.23237028,0.59032162,0
9.49487,100.11582,0.1206,14.893291,84.462519,736.38798,1.06,1.07,5695,1.079024,0.78343288,1.8499291,0
1.9057,4.2910395,0.164,31.393463,0.4250175,205.70584,0.33,0.32,3341,0.011431271,0.087608286,0.2291214,1
9.10252,61.030331,0.107,13.156969,76.086533,752.43997,0.95,1.02,5529,0.87111471,0.71079817,1.6866435,0
13.3399,232.01444,0.04217,3.2588321,307.7777,1066.2249,0.94,0.86,5358,0.54613044,0.56825222,1.3558871,0
3.06033,10.901501,0.0923,9.21165,378.22718,1123.5259,1.19,1.51,6302,3.222227,1.3049256,3.0388687,0
11.27726,245.99887,0.305,48.36685,34.638291,618.06482,1.19,1.51,6302,3.222227,1.3049256,3.0388687,0
1.59182,6.4900478,0.03261,2.225177,633.61927,1278.2094,0.93,0.9,5520,0.6737984,0.62545843,1.4845559,0
2.45499,6.5964694,0.10738518,13.1225,65.671332,725.25188,0.96,0.95,5532,0.75729405,0.662622,1.5721812,0
1.65908,3.3913851,0.035958022,2.50387,989.76067,1428.9843,0.99,1.2,5612,1.2797401,0.85738351,2.0293837,0
10.05537,106.47238,0.0451,4.024867,84.183668,771.70599,0.74,0.7,4444,0.17123042,0.33154555,0.82126323,0
2.17474,5.369523,0.0769,10.05449,10.946816,463.41156,0.6,0.56,3896,0.0647352,0.2068108,0.5261777,0
1.84965,4.0789714,0.1399,24.64354,3.3075397,343.5747,0.6,0.56,3896,0.0647352,0.2068108,0.5261777,0
1.51335,2.9012671,0.2076,44.55983,1.5020549,282.04367,0.6,0.56,3896,0.0647352,0.2068108,0.5261777,1
11.64719,184.02241,0.04839,4.098503,233.84869,996.27365,0.9,0.84,5425,0.54757825,0.56689111,1.3496258,0
11.8826,563.82688,0.022,1.25785,875.32268,1385.7566,0.91,0.78,5280,0.42365618,0.50261995,1.2025189,0
5.0445,1175.9636,0.049792605,5.424865,62.567758,716.527,0.56,1.05,3540,0.15512446,0.32197389,0.83387277,0
13.95645,126.08944,0.0426,2.995633,1390.7061,1555.7999,1.15,1.44,6071,2.5237978,1.171181,2.7398743,0
1.92812,4.3771005,0.055,5.608352,43.090012,650.96746,0.7,0.62,4402.71,0.12940538,0.2886146,0.71631151,0
1.32278,2.3086002,0.031,2.399964,135.80949,866.94455,0.7,0.62,4402.71,0.12940538,0.2886146,0.71631151,0
1.43488,3.8997496,0.0223,1.422614,545.4958,1231.2401,0.79,0.72,4916,0.27126961,0.40955812,0.9935783,0
3.19485,7.7994992,0.054,5.340888,93.027985,791.22193,0.79,0.72,4916,0.27126961,0.40955812,0.9935783,0
1.61424,3.2372384,0.0511,4.44117,212.83194,973.09247,0.9,0.85,5413,0.55574889,0.57148872,1.3611075,0
2.74645,7.9805236,0.0654,6.42904,129.93409,860.15296,0.9,0.85,5413,0.55574889,0.57148872,1.3611075,0
2.73524,7.9252992,0.1103,14.09189,45.680156,662.33363,0.9,0.85,5413,0.55574889,0.57148872,1.3611075,0
1.9057,19.06968,0.064681932,4.01593,447.98737,1172.0911,2.24,1.38,5757,1.8742682,1.028713,2.4249779,0
2.42136,9.9003423,0.0964,10.56103,201.68689,960.09526,2.24,1.38,5757,1.8742682,1.028713,2.4249779,0
6.2776,28.60452,0.047156075,4.60543,2017.2581,1707.4,0.66,2.97,4881,4.4857677,1.668101,4.0526244,0
2.09627,5.0447392,0.078,10.003417,12.470065,478.17791,0.64,0.57,4014.73,0.075624711,0.2229756,0.56395543,0
2.15232,5.2758784,0.0617,6.68796,43.652798,654.8592,0.7,0.64,4613,0.1661814,0.32465598,0.79796722,0
4.50642,18.499443,0.03719204,3.471149,41.093437,645.04205,0.57,0.54,3840.6,0.056842409,0.19399695,0.49494604,0
2.42136,6.4437871,0.027432752,2.198884,75.532477,751.06641,0.57,0.54,3840.6,0.056842409,0.19399695,0.49494604,0
2.72403,7.8702326,0.0651,5.65688,644.73099,1283.7769,1.15,1.58,5912,2.7323764,1.2304931,2.889146,0
6.71479,36.409752,0.0224,1.7292684,102.47636,810.58924,0.5,0.45,4103,0.05141854,0.18348048,0.46203811,0
2.05143,4.8629026,0.13821,19.1541,119.5573,842.43991,0.96,1.29,6256,2.283784,1.1016377,2.5676152,0
1.89449,4.2482729,0.1779,31.6372,10.668537,460.43797,0.75,0.76,5054,0.33764225,0.4539451,1.0952017,0
2.242,5.6545043,0.1344,20.5065,15.22529,503.25292,0.77,0.73,4899,0.2750199,0.4126989,1.0018983,0
1.92812,4.3771005,0.0309,2.77065,57.732802,702.26426,0.51,0.45,4175,0.055123856,0.18962988,0.47583552,0
1.9057,4.2910395,0.0532,5.73594,24.534957,567.01067,0.61,0.57,3930,0.069439816,0.21404893,0.5436688,0
2.26442,5.7508411,0.0818,10.93241,10.37772,457.26757,0.61,0.57,3930,0.069439816,0.21404893,0.5436688,0
18.00326,1000,0.054,3.535055,3844.895,2006.1621,1.69,2.19,7147,11.211714,2.3270194,5.3645515,0
2.60072,7.2749643,0.098,12.20772,46.961289,666.92948,0.85,0.81,5263,0.45101622,0.51906736,1.2426156,0
1.15463,1.6270695,0.0671,9.7843,5.9790287,398.38463,0.42,0.38,3798,0.026920039,0.13360653,0.3415992,0
3.82261,13.989899,0.03486,2.849258,115.37075,834.96609,0.7,0.63,4456,0.14020079,0.29988375,0.74241718,0
2.09627,5.0447392,0.0746,9.0063,23.920879,563.42899,0.68,0.62,4434,0.13312352,0.29243187,0.72471585,0
2.67919,7.651547,0.0692,7.05254,118.80247,841.10706,0.89,0.86,5413,0.56890226,0.57821212,1.3771205,0
1.62545,3.2754986,0.035,2.53726,464.41001,1182.6883,0.89,0.86,5413,0.56890226,0.57821212,1.3771205,0
1.71513,3.5881927,0.1517,22.8827,24.721026,568.08266,0.89,0.86,5413,0.56890226,0.57821212,1.3771205,0
2.41015,6.3932195,0.1354,20.6921,17.005197,517.357,0.77,0.73,5055,0.311759,0.43617741,1.0522939,0
2.29805,5.8965974,0.0905,11.2954,38.064651,632.81297,0.77,0.73,5055,0.311759,0.43617741,1.0522939,0
2.49983,6.8023267,0.1898,30.94191,26.844923,579.9098,0.97,0.96,5850,0.96706258,0.73480284,1.7279411,0
7.65643,135.39473,0.045,3.00265,507.8675,1209.435,0.97,1.12,5500,1.0284317,0.77360473,1.8373358,0
2.47741,6.6990733,0.0392,2.57302,1691.3179,1633.8088,1.21,1.36,6293,2.5989468,1.172577,2.7311014,0
